"id","fhudcode","lat","lng"
"30729","DOH000000000022429","8.5428896","124.7412262"
"30730","DOH000000000022430","8.5173397","124.7547836"
"30731","DOH000000000022431","8.5333004","124.7466125"
"30732","DOH000000000022432","8.5406303","124.7860794"
"30733","DOH000000000022433","8.5355997","124.7675323"
"30734","DOH000000000022434","8.5405998","124.7543793"
"30735","DOH000000000022435","8.5618401","124.8508835"
"30736","DOH000000000022436","8.5373297","124.8001480"
"30737","DOH000000000022437","8.5454102","124.7684708"
"30738","DOH000000000022438","8.5283003","124.7481384"
"30739","DOH000000000022443","8.9775200","124.8895035"
"30740","DOH000000000022445","8.9541101","124.9607162"
"30741","DOH000000000022446","8.9951897","124.8755035"
"30742","DOH000000000022447","8.9714098","124.9261627"
"30743","DOH000000000022448","8.9958401","124.8814087"
"30744","DOH000000000022452","8.9913902","124.8883286"
"30745","DOH000000000022453","8.9675598","124.9427567"
"30746","DOH000000000022457","8.5667200","124.7558899"
"30747","DOH000000000022458","8.5721302","124.7806473"
"30748","DOH000000000022459","8.5807600","124.7749023"
"30749","DOH000000000022460","8.5612698","124.8387604"
"30750","DOH000000000022461","8.5905504","124.7839279"
"30751","DOH000000000022462","8.5601196","124.7686615"
"30752","DOH000000000022463","8.5582800","124.7548676"
"30753","DOH000000000022464","8.5994701","124.8073883"
"30754","DOH000000000022465","8.5944204","124.7733231"
"30755","DOH000000000022466","13.2514296","121.9728394"
"30756","DOH000000000022467","13.2896204","121.9383774"
"30757","DOH000000000022468","13.3538799","121.8424072"
"30758","DOH000000000022469","13.2585497","121.9310608"
"30759","DOH000000000022470","13.3811598","121.8252411"
"30760","DOH000000000022471","13.2843304","121.8897781"
"30761","DOH000000000022472","13.3599396","121.8284073"
"30762","DOH000000000022474","13.4593000","121.8295898"
"30763","DOH000000000022475","13.3349895","121.8604202"
"30764","DOH000000000022476","13.2665300","121.9760818"
"30765","DOH000000000022477","13.2194099","121.9720383"
"30766","DOH000000000022479","13.5295095","121.8678589"
"30767","DOH000000000022518","13.3082304","120.6342697"
"30768","DOH000000000022520","13.4130602","120.7009964"
"30769","DOH000000000022530","13.3347702","120.6578979"
"30770","DOH000000000022540","13.4515400","120.7493973"
"30771","DOH000000000022542","13.4322796","120.6885529"
"30772","DOH000000000022572","14.6576405","120.9508286"
"30773","DOH000000000022581","13.3917198","121.1212769"
"30774","DOH000000000022585","13.3352499","121.0445480"
"30775","DOH000000000022586","13.3068199","121.0643616"
"30776","DOH000000000022591","13.4549398","120.7405014"
"30777","DOH000000000022593","13.4827604","120.8321304"
"30778","DOH000000000022596","12.8588305","121.4250793"
"30779","DOH000000000022642","12.6270103","121.5325165"
"30780","DOH000000000022643","12.6870499","121.4114609"
"30781","DOH000000000022655","12.6742001","121.4441376"
"30782","DOH000000000022657","12.7774696","121.4695129"
"30783","DOH000000000022658","12.6503296","121.5154114"
"30784","DOH000000000022664","12.7505398","121.4636002"
"30785","DOH000000000022667","13.2097597","120.6460419"
"30786","DOH000000000022668","12.6796999","121.5391693"
"30787","DOH000000000022669","13.1707897","120.6647415"
"30788","DOH000000000022670","12.6777897","121.3860779"
"30789","DOH000000000022676","12.6977196","121.4867401"
"30790","DOH000000000022677","13.2534704","120.6164703"
"30791","DOH000000000022678","13.1506796","120.6893997"
"30792","DOH000000000022679","13.2680302","120.6204224"
"30793","DOH000000000022706","12.7208300","121.4267578"
"30794","DOH000000000022716","12.7929296","121.4317322"
"30795","DOH000000000022722","14.4899902","121.0322876"
"30796","DOH000000000022749","14.5776997","121.0337067"
"30797","DOH000000000022779","12.2940702","121.2922821"
"30798","DOH000000000022782","12.2816296","121.2732773"
"30799","DOH000000000022784","12.3618002","121.3431931"
"30800","DOH000000000022812","14.5773201","121.0339813"
"30801","DOH000000000022830","13.0948095","120.7419815"
"30802","DOH000000000022835","13.4057302","121.1757126"
"30803","DOH000000000022850","13.4116697","121.1837311"
"30804","DOH000000000022853","13.4149599","121.1842270"
"30805","DOH000000000022899","14.4779596","120.9802017"
"30806","DOH000000000022914","13.4099998","121.1804123"
"30807","DOH000000000022916","13.4079399","121.1760712"
"30808","DOH000000000022923","12.9716396","121.4750595"
"30809","DOH000000000022947","14.5594902","121.0814972"
"30810","DOH000000000022948","12.9348001","121.4715195"
"30811","DOH000000000022959","12.9220505","121.4661865"
"30812","DOH000000000022962","12.9584904","121.4176483"
"30813","DOH000000000023010","14.5109301","121.0338516"
"30814","DOH000000000023017","14.5417204","121.0847702"
"30815","DOH000000000023026","12.5278997","121.4682388"
"30816","DOH000000000023027","12.5804005","121.4598236"
"30817","DOH000000000023037","14.5039597","121.0565796"
"30818","DOH000000000023076","13.3192301","121.3004074"
"30819","DOH000000000023079","10.5045795","119.8194733"
"30820","DOH000000000023081","10.4809103","119.8917465"
"30821","DOH000000000023084","13.2717199","121.1367416"
"30822","DOH000000000023089","13.2740498","121.2341919"
"30823","DOH000000000023093","13.2530003","121.3193588"
"30824","DOH000000000023096","13.3310804","121.3099899"
"30825","DOH000000000023102","13.2104702","121.1620865"
"30826","DOH000000000023109","13.2207298","121.2817993"
"30827","DOH000000000023114","13.2780199","121.3583527"
"30828","DOH000000000023122","13.3276901","121.2758484"
"30829","DOH000000000023127","10.4690104","119.8734131"
"30830","DOH000000000023131","10.4583397","119.8487091"
"30831","DOH000000000023134","10.4487801","119.8026199"
"30832","DOH000000000023139","13.2761402","121.3050613"
"30833","DOH000000000023142","10.4572496","119.7804413"
"30834","DOH000000000023148","13.0656204","121.4542389"
"30835","DOH000000000023151","13.0866899","121.5528336"
"30836","DOH000000000023158","13.0498695","121.4997787"
"30837","DOH000000000023161","13.0263300","121.4572830"
"30838","DOH000000000023162","12.9952097","121.3802795"
"30839","DOH000000000023163","13.0336399","121.4794312"
"30840","DOH000000000023164","13.0489397","121.4341965"
"30841","DOH000000000023165","13.0360403","121.4167099"
"30842","DOH000000000023166","13.0493603","121.4533997"
"30843","DOH000000000023167","13.0042496","121.4033813"
"30844","DOH000000000023170","10.4937401","119.6760864"
"30845","DOH000000000023174","10.4654398","119.6534500"
"30846","DOH000000000023175","13.0126400","121.4792099"
"30847","DOH000000000023177","10.4070702","119.5797119"
"30848","DOH000000000023182","10.5476103","119.6030579"
"30849","DOH000000000023183","12.9923296","121.4849319"
"30850","DOH000000000023190","13.0348501","121.4928131"
"30851","DOH000000000023197","10.6057100","119.6531677"
"30852","DOH000000000023202","10.6170397","119.6150436"
"30853","DOH000000000023212","10.5261602","119.5133972"
"30854","DOH000000000023250","9.2461596","118.3701630"
"30855","DOH000000000023260","9.7409601","118.7367172"
"30856","DOH000000000023263","13.4991703","120.8973770"
"30857","DOH000000000023264","13.5047302","120.9330902"
"30858","DOH000000000023265","13.4698200","120.9734802"
"30859","DOH000000000023267","13.5202999","120.9762497"
"30860","DOH000000000023269","13.5041599","120.9066315"
"30861","DOH000000000023272","13.4816799","120.9600220"
"30862","DOH000000000023276","12.6166697","121.5143509"
"30863","DOH000000000023280","12.6321802","121.4843369"
"30864","DOH000000000023284","12.5822401","121.5181808"
"30865","DOH000000000023291","12.6386099","121.4393997"
"30866","DOH000000000023297","12.6103001","121.4865417"
"30867","DOH000000000023300","13.4155197","121.0119705"
"30868","DOH000000000023302","13.3905401","121.0353699"
"30869","DOH000000000023303","13.4177904","121.0005188"
"30870","DOH000000000023304","13.4404202","121.0168304"
"30871","DOH000000000023305","13.4191704","121.0325165"
"30872","DOH000000000023306","13.4038801","121.0576019"
"30873","DOH000000000023308","13.4145498","120.9897537"
"30874","DOH000000000023342","13.0422001","121.3898697"
"30875","DOH000000000023359","13.0972900","121.3893890"
"30876","DOH000000000023362","13.1087599","121.3188477"
"30877","DOH000000000023369","13.0710897","121.3700867"
"30878","DOH000000000023419","13.4457798","121.8402328"
"30879","DOH000000000023420","13.4293804","121.8954926"
"30880","DOH000000000023421","13.2196903","120.6002579"
"30881","DOH000000000023423","13.4993401","121.8793106"
"30882","DOH000000000023424","13.4026804","121.9123535"
"30883","DOH000000000023425","13.3733196","122.1153336"
"30884","DOH000000000023426","13.3119698","122.0685272"
"30885","DOH000000000023427","13.4917698","121.9737930"
"30886","DOH000000000023428","13.5015097","122.0283432"
"30887","DOH000000000023429","13.5099802","121.9885712"
"30888","DOH000000000023430","13.4906502","122.0060272"
"30889","DOH000000000023431","13.2725697","122.0076370"
"30890","DOH000000000023432","13.4588499","122.0617218"
"30891","DOH000000000023433","13.4198399","121.8544312"
"30892","DOH000000000023434","13.5192499","122.1698990"
"30893","DOH000000000023435","13.5013399","122.0884781"
"30894","DOH000000000023436","13.4240303","122.0604172"
"30895","DOH000000000023437","13.5212498","121.9190903"
"30896","DOH000000000023438","13.4493599","122.0936279"
"30897","DOH000000000023439","13.4217396","122.0869827"
"30898","DOH000000000023442","7.3909001","125.5980225"
"30899","DOH000000000023443","7.3828502","125.8153076"
"30900","DOH000000000023456","7.0393000","125.7365570"
"30901","DOH000000000023457","7.4214401","125.7944336"
"30902","DOH000000000023458","7.4214401","125.7944336"
"30903","DOH000000000023460","7.6991000","125.7070007"
"30904","DOH000000000023463","7.7380500","125.7452164"
"30905","DOH000000000023479","7.5172100","125.8687668"
"30906","DOH000000000023509","6.8303900","125.2630615"
"30907","DOH000000000023514","6.6879001","125.3288803"
"30908","DOH000000000023584","15.8692703","120.7137527"
"30909","DOH000000000023620","15.8978500","120.7163620"
"30910","DOH000000000023622","15.8512402","120.4172668"
"30911","DOH000000000023629","15.8391104","120.6863480"
"30912","DOH000000000023630","15.9368496","120.6953812"
"30913","DOH000000000023669","14.6674700","120.5437012"
"30914","DOH000000000023670","15.2901096","120.5702286"
"30915","DOH000000000023671","15.2797699","120.5211334"
"30916","DOH000000000023672","13.7813702","121.0412598"
"30917","DOH000000000023673","13.7257099","121.0798492"
"30918","DOH000000000023674","13.7821999","121.0665894"
"30919","DOH000000000023675","13.7150698","121.0746613"
"30920","DOH000000000023676","13.7527905","121.0659637"
"30921","DOH000000000023682","6.9325399","122.0680923"
"30922","DOH000000000023683","6.9246001","122.0254135"
"30923","DOH000000000023684","6.9166198","122.0573196"
"30924","DOH000000000023685","6.9300199","122.0911331"
"30925","DOH000000000023686","6.9387999","122.0166016"
"30926","DOH000000000023687","6.9203801","122.1057281"
"30927","DOH000000000023688","6.9815302","122.0415497"
"30928","DOH000000000023689","6.9082398","122.0694427"
"30929","DOH000000000023690","6.9372902","122.0458527"
"30930","DOH000000000023691","6.9078598","122.0743103"
"30931","DOH000000000023692","6.9060502","122.0714874"
"30932","DOH000000000023693","6.9280300","122.0729294"
"30933","DOH000000000023694","6.9112802","122.0643005"
"30934","DOH000000000023695","6.9523602","122.1808472"
"30935","DOH000000000023696","6.9174700","122.1371307"
"30936","DOH000000000023697","6.9728198","122.1285324"
"30937","DOH000000000023698","6.9287200","122.1508408"
"30938","DOH000000000023699","6.9725599","122.1447296"
"30939","DOH000000000023700","6.9395499","122.1292725"
"30940","DOH000000000023701","6.9879699","122.1184998"
"30941","DOH000000000023702","6.8869801","122.1534500"
"30942","DOH000000000023703","6.9547801","122.1698380"
"30943","DOH000000000023704","6.9556398","121.9722900"
"30944","DOH000000000023705","6.9485102","121.9825821"
"30945","DOH000000000023706","6.9730601","121.9589005"
"30946","DOH000000000023707","6.9156199","122.1816101"
"30947","DOH000000000023708","6.8860002","122.2839813"
"30948","DOH000000000023709","7.1793900","122.2205582"
"30949","DOH000000000023710","6.9769402","121.9900208"
"30950","DOH000000000023711","6.9547901","121.9571991"
"30951","DOH000000000023712","6.9330101","122.0039520"
"30952","DOH000000000023713","7.1630001","122.2330017"
"30953","DOH000000000023714","7.2329998","122.2505264"
"30954","DOH000000000023715","7.2448201","122.2702484"
"30955","DOH000000000023716","7.2452998","122.2272110"
"30956","DOH000000000023717","7.2308898","122.2098465"
"30957","DOH000000000023718","7.0273399","122.1483994"
"30958","DOH000000000023719","6.9856801","122.2593384"
"30959","DOH000000000023720","6.9689398","122.2674789"
"30960","DOH000000000023721","6.9506898","122.2228012"
"30961","DOH000000000023722","7.1479998","122.2310028"
"30962","DOH000000000023723","6.9959998","122.1490021"
"30963","DOH000000000023724","7.0311399","122.1559601"
"30964","DOH000000000023725","6.9856801","122.2593384"
"30965","DOH000000000023726","7.0000300","122.1786575"
"30966","DOH000000000023727","6.9545698","122.3262100"
"30967","DOH000000000023728","7.0079999","122.1330032"
"30968","DOH000000000023729","10.3078003","123.8963928"
"30969","DOH000000000023730","10.2990503","123.9031296"
"30970","DOH000000000023731","10.3147802","123.9179535"
"30971","DOH000000000023732","11.1669302","123.7180862"
"30972","DOH000000000023739","10.3181000","123.9094315"
"30973","DOH000000000023740","9.6800003","122.9449997"
"30974","DOH000000000023744","10.2128096","123.7599564"
"30975","DOH000000000023745","10.8354197","123.9839706"
"30976","DOH000000000023747","10.4078598","123.9419632"
"30977","DOH000000000023757","11.3162804","122.6308594"
"30978","DOH000000000023758","11.5239601","122.6886368"
"30979","DOH000000000023759","11.4127197","122.5043564"
"30980","DOH000000000023770","11.4991598","122.8928986"
"30981","DOH000000000023774","11.5716801","122.7815399"
"30982","DOH000000000023785","9.8001204","123.9422836"
"30983","DOH000000000023786","9.6603403","123.9115067"
"30984","DOH000000000023788","9.7687101","123.9941330"
"30985","DOH000000000023789","9.7207499","123.9783783"
"30986","DOH000000000023790","9.7734699","123.9592438"
"30987","DOH000000000023791","9.7344503","123.9530106"
"30988","DOH000000000023794","10.1556396","124.0468292"
"30989","DOH000000000023795","10.0368700","124.1299973"
"30990","DOH000000000023800","9.8888998","124.0283508"
"30991","DOH000000000023801","9.6891603","123.9070663"
"30992","DOH000000000023802","9.7141399","123.9401932"
"30993","DOH000000000023803","9.6932402","123.9363403"
"30994","DOH000000000023804","9.6715202","123.9471588"
"30995","DOH000000000023805","9.6996098","123.9219894"
"30996","DOH000000000023806","9.6720695","123.9232712"
"30997","DOH000000000023818","11.1736202","123.7165909"
"30998","DOH000000000023819","11.2117395","123.6998901"
"30999","DOH000000000023820","11.1456804","123.6423798"
"31000","DOH000000000023821","11.2308903","123.7220612"
"31001","DOH000000000023822","11.2239799","123.7091827"
"31002","DOH000000000023823","10.8699102","123.9521103"
"31003","DOH000000000023824","11.2709799","123.7490311"
"31004","DOH000000000023825","11.2826099","123.7202835"
"31005","DOH000000000023826","11.2791996","123.7341919"
"31006","DOH000000000023827","10.7731304","124.5151062"
"31007","DOH000000000023828","10.7789402","124.5506210"
"31008","DOH000000000023829","10.8032598","124.5535126"
"31009","DOH000000000023830","10.9384499","123.9580002"
"31010","DOH000000000023831","10.9287100","123.9977264"
"31011","DOH000000000023832","10.9521799","123.9746017"
"31012","DOH000000000023833","10.8946695","123.9807587"
"31013","DOH000000000023834","10.9539604","123.9934769"
"31014","DOH000000000023835","10.9015999","124.0440903"
"31015","DOH000000000023837","11.3383102","122.7185822"
"31016","DOH000000000023838","11.3251104","122.7481232"
"31017","DOH000000000023839","11.3326197","122.7051010"
"31018","DOH000000000023840","11.3173199","122.6830292"
"31019","DOH000000000023841","11.2884903","122.8254623"
"31020","DOH000000000023842","11.3029099","122.7528305"
"31021","DOH000000000023843","11.3147001","122.6949921"
"31022","DOH000000000023844","11.3160601","122.8249969"
"31023","DOH000000000023846","11.3302097","122.5970230"
"31024","DOH000000000023847","11.2836399","122.6378098"
"31025","DOH000000000023848","11.3123703","122.6154785"
"31026","DOH000000000023853","11.5216799","122.6784286"
"31027","DOH000000000023854","11.5579996","122.6485825"
"31028","DOH000000000023855","11.5282402","122.6474533"
"31029","DOH000000000023856","11.5308199","122.7072830"
"31030","DOH000000000023857","11.5329504","122.6720886"
"31031","DOH000000000023858","11.4919300","122.7050781"
"31032","DOH000000000023859","11.5047503","122.7057571"
"31033","DOH000000000023860","11.5178900","122.7070770"
"31034","DOH000000000023863","11.3876400","122.5470276"
"31035","DOH000000000023867","11.3347301","122.9161301"
"31036","DOH000000000023868","11.3652096","122.8142090"
"31037","DOH000000000023869","11.3865299","122.8242111"
"31038","DOH000000000023870","11.3595896","122.9155426"
"31039","DOH000000000023871","11.3244400","122.8455963"
"31040","DOH000000000023872","11.3571396","122.8329391"
"31041","DOH000000000023873","11.3374300","122.8873901"
"31042","DOH000000000023874","11.3576603","122.8530502"
"31043","DOH000000000023875","11.3540297","122.9286270"
"31044","DOH000000000023876","11.4579401","122.6191177"
"31045","DOH000000000023877","11.4166002","122.5708466"
"31046","DOH000000000023878","11.4286499","122.5662231"
"31047","DOH000000000023879","11.5952902","122.8165436"
"31048","DOH000000000023880","11.5167799","122.9141083"
"31049","DOH000000000023881","11.5201197","122.8599472"
"31050","DOH000000000023882","11.5152702","122.8395309"
"31051","DOH000000000023883","11.5527096","122.7795792"
"31052","DOH000000000023884","11.4771004","122.9717636"
"31053","DOH000000000023885","11.5327501","123.0872498"
"31054","DOH000000000023886","11.4713802","123.0059891"
"31055","DOH000000000023887","11.4411802","122.9976807"
"31056","DOH000000000023888","11.4775000","122.9844666"
"31057","DOH000000000023889","11.5116596","123.0654068"
"31058","DOH000000000023890","11.4734697","123.0175934"
"31059","DOH000000000023891","11.4926796","123.0287018"
"31060","DOH000000000023892","11.5027199","123.0471725"
"31061","DOH000000000023893","11.4461403","123.0273819"
"31062","DOH000000000023894","11.4650803","123.0398026"
"31063","DOH000000000023895","11.4099398","123.0354309"
"31064","DOH000000000023896","11.4685602","122.8587418"
"31065","DOH000000000023898","11.5874901","122.7200165"
"31066","DOH000000000023899","11.6045198","122.7583084"
"31067","DOH000000000023900","11.5895004","122.7483292"
"31068","DOH000000000023901","11.4617205","122.6902237"
"31069","DOH000000000023902","11.4294205","122.6399002"
"31070","DOH000000000023903","11.2472801","122.4952393"
"31071","DOH000000000023904","11.2276001","122.4708405"
"31072","DOH000000000023905","11.3379698","122.4883270"
"31073","DOH000000000023906","11.2728300","122.5881805"
"31074","DOH000000000023907","11.2504902","122.3707962"
"31075","DOH000000000023908","11.3303299","122.5252533"
"31076","DOH000000000023909","11.2714901","122.5334396"
"31077","DOH000000000023910","11.2284203","122.5066376"
"31078","DOH000000000023911","11.2623301","122.5253677"
"31079","DOH000000000023912","11.2543497","122.5487900"
"31080","DOH000000000023913","11.1966400","122.5048370"
"31081","DOH000000000023914","11.2830496","122.4338303"
"31082","DOH000000000023916","11.2193403","122.5038834"
"31083","DOH000000000023917","11.2715702","122.4908905"
"31084","DOH000000000023918","11.2531900","122.5332565"
"31085","DOH000000000023919","11.2903700","122.5574493"
"31086","DOH000000000023920","11.2645998","122.5558624"
"31087","DOH000000000023921","11.2958899","122.5408783"
"31088","DOH000000000023922","11.2721596","122.5415192"
"31089","DOH000000000023923","11.2406702","122.5403976"
"31090","DOH000000000023924","11.2463703","122.4012909"
"31091","DOH000000000023925","11.2333002","122.3377380"
"31092","DOH000000000023926","11.2092600","122.4358368"
"31093","DOH000000000023927","11.2286797","122.5480881"
"31094","DOH000000000023928","11.1995697","122.4750595"
"31095","DOH000000000023936","11.0517702","122.7878723"
"31096","DOH000000000023937","10.9980497","122.7952728"
"31097","DOH000000000023938","11.0662498","122.7747192"
"31098","DOH000000000023939","11.0330000","122.7979279"
"31099","DOH000000000023944","11.0734701","122.9216080"
"31100","DOH000000000023949","10.9218597","124.0215988"
"31101","DOH000000000023950","10.8955698","124.0130081"
"31102","DOH000000000023951","10.9710398","124.0332870"
"31103","DOH000000000023952","10.9510403","124.0052872"
"31104","DOH000000000023953","10.9675102","124.0239334"
"31105","DOH000000000023954","10.9579697","124.0180511"
"31106","DOH000000000023980","11.3110323","124.7665710"
"31107","DOH000000000023983","10.9237499","125.0109177"
"31108","DOH000000000023984","10.9901943","125.0012207"
"31109","DOH000000000023993","11.0606537","124.3872986"
"31110","DOH000000000023996","11.3346596","124.3450775"
"31111","DOH000000000023997","11.2355547","124.5051956"
"31112","DOH000000000023999","11.3534708","124.4070511"
"31113","DOH000000000024000","11.2972069","124.4034195"
"31114","DOH000000000024004","9.6198301","124.2750015"
"31115","DOH000000000024009","9.6927996","124.2666473"
"31116","DOH000000000024015","9.6296501","124.3235321"
"31117","DOH000000000024037","14.5998697","120.9613495"
"31118","DOH000000000024038","14.6344204","120.9738617"
"31119","DOH000000000024039","10.3794699","122.8673477"
"31120","DOH000000000024040","10.9341097","123.3201370"
"31121","DOH000000000024041","11.2552795","123.0131607"
"31122","DOH000000000024042","11.2702103","123.0944138"
"31123","DOH000000000024043","11.3285799","123.0872192"
"31124","DOH000000000024044","10.8991003","122.6623230"
"31125","DOH000000000024045","10.9764099","122.6406174"
"31126","DOH000000000024046","10.7529802","122.5382309"
"31127","DOH000000000024047","10.7535496","122.5225677"
"31128","DOH000000000024048","10.7761497","122.5261993"
"31129","DOH000000000024049","10.7498198","122.5095215"
"31130","DOH000000000024050","10.7865200","122.5455322"
"31131","DOH000000000024051","10.7705698","122.5361481"
"31132","DOH000000000024053","10.6892996","122.4821014"
"31133","DOH000000000024054","10.7074699","122.4611511"
"31134","DOH000000000024055","10.6857300","122.4389801"
"31135","DOH000000000024056","10.7643700","122.4085083"
"31136","DOH000000000024058","11.0238800","122.5386887"
"31137","DOH000000000024059","10.9618702","122.5193481"
"31138","DOH000000000024060","11.0102396","122.4638672"
"31139","DOH000000000024061","10.7204399","122.5392609"
"31140","DOH000000000024063","10.6986799","122.5830688"
"31141","DOH000000000024064","10.8643999","122.7132187"
"31142","DOH000000000024065","11.0414801","122.5894699"
"31143","DOH000000000024066","11.0190001","122.6330719"
"31144","DOH000000000024067","11.1156597","122.5541229"
"31145","DOH000000000024068","11.1601696","122.4762497"
"31146","DOH000000000024069","10.8803301","122.4809799"
"31147","DOH000000000024070","11.0887203","122.8289032"
"31148","DOH000000000024071","11.0035496","122.8313217"
"31149","DOH000000000024072","11.4720001","123.0884171"
"31150","DOH000000000024074","9.5654898","122.4890594"
"31151","DOH000000000024075","9.5495796","122.5169067"
"31152","DOH000000000024076","9.6274004","122.4694901"
"31153","DOH000000000024077","9.5169001","122.5346222"
"31154","DOH000000000024078","9.4721203","122.5613327"
"31155","DOH000000000024079","9.4877501","122.5452881"
"31156","DOH000000000024080","9.5818195","122.4765320"
"31157","DOH000000000024081","9.6215200","122.4678802"
"31158","DOH000000000024082","9.4455204","122.5885468"
"31159","DOH000000000024083","9.6384497","122.4718933"
"31160","DOH000000000024084","9.9218302","122.6265564"
"31161","DOH000000000024085","9.8356104","122.4397202"
"31162","DOH000000000024086","9.9288998","122.5582886"
"31163","DOH000000000024087","9.8597403","122.4031677"
"31164","DOH000000000024088","9.9796896","122.4818192"
"31165","DOH000000000024089","9.9046297","122.5269699"
"31166","DOH000000000024090","9.8331604","122.5728531"
"31167","DOH000000000024091","9.8383799","122.3815079"
"31168","DOH000000000024092","9.9802704","122.6743927"
"31169","DOH000000000024093","9.8984203","122.4363480"
"31170","DOH000000000024094","9.9769497","122.5863724"
"31171","DOH000000000024095","9.9551401","122.4496536"
"31172","DOH000000000024096","9.9295197","122.6072998"
"31173","DOH000000000024097","11.5463305","122.4867020"
"31174","DOH000000000024098","11.5419502","122.3520813"
"31175","DOH000000000024099","11.5552998","122.3815384"
"31176","DOH000000000024101","11.6514997","122.3379593"
"31177","DOH000000000024103","11.6131201","122.3139725"
"31178","DOH000000000024104","11.8496704","121.8888092"
"31179","DOH000000000024105","11.8419800","121.8895493"
"31180","DOH000000000024106","11.8226604","122.1621399"
"31181","DOH000000000024107","9.7524595","124.5650864"
"31182","DOH000000000024108","9.7425604","124.5510864"
"31183","DOH000000000024109","11.6684303","122.3297882"
"31184","DOH000000000024110","11.4820900","122.3037491"
"31185","DOH000000000024111","11.4280195","122.3054428"
"31186","DOH000000000024112","11.4043703","122.2783203"
"31187","DOH000000000024113","11.5271101","122.3089523"
"31188","DOH000000000024114","11.7110300","122.2945404"
"31189","DOH000000000024116","11.6448603","122.3085632"
"31190","DOH000000000024118","11.8322496","122.0763168"
"31191","DOH000000000024119","11.8307400","122.0880280"
"31192","DOH000000000024120","11.6954803","122.3395996"
"31193","DOH000000000024121","11.7159796","122.3321991"
"31194","DOH000000000024122","11.7145300","122.3436203"
"31195","DOH000000000024123","11.7076998","122.3288574"
"31196","DOH000000000024124","11.7769899","122.2613373"
"31197","DOH000000000024126","10.4612503","121.9839172"
"31198","DOH000000000024127","10.4512396","121.9199219"
"31199","DOH000000000024129","11.0020199","122.0881195"
"31200","DOH000000000024132","11.0632601","122.0664673"
"31201","DOH000000000024134","11.0599003","122.0837479"
"31202","DOH000000000024138","11.9813004","121.5606689"
"31203","DOH000000000024140","11.4515696","122.0675583"
"31204","DOH000000000024141","11.4068899","122.0967484"
"31205","DOH000000000024142","10.6604099","122.0255508"
"31206","DOH000000000024146","11.1637697","122.0961304"
"31207","DOH000000000024148","11.1341200","122.1018982"
"31208","DOH000000000024157","10.8852997","121.9762268"
"31209","DOH000000000024158","10.7489996","121.9430008"
"31210","DOH000000000024159","10.7429705","121.9350281"
"31211","DOH000000000024160","10.7413301","121.9387970"
"31212","DOH000000000024161","10.7426300","121.9445114"
"31213","DOH000000000024162","10.7554598","121.9721832"
"31214","DOH000000000024163","10.7383204","121.9503937"
"31215","DOH000000000024165","10.9085503","122.1139526"
"31216","DOH000000000024172","10.8177204","122.0184937"
"31217","DOH000000000024174","10.7374096","122.0889893"
"31218","DOH000000000024175","10.8120203","121.9828491"
"31219","DOH000000000024180","11.2790003","122.0469666"
"31220","DOH000000000024183","10.4811296","121.9469986"
"31221","DOH000000000024184","11.3150101","122.6702118"
"31222","DOH000000000024186","11.3800497","122.7803116"
"31223","DOH000000000024187","11.4676504","122.7781067"
"31224","DOH000000000024188","11.4582901","122.7711182"
"31225","DOH000000000024189","11.4278097","122.9304810"
"31226","DOH000000000024190","11.5769501","122.7552185"
"31227","DOH000000000024191","11.2523098","122.5226593"
"31228","DOH000000000024192","11.3189201","122.4211807"
"31229","DOH000000000024193","11.2263803","122.5565872"
"31230","DOH000000000024194","11.2392902","122.5286865"
"31231","DOH000000000024196","10.6803703","122.6776810"
"31232","DOH000000000024197","10.7408304","122.6790771"
"31233","DOH000000000024198","10.7157297","122.6699295"
"31234","DOH000000000024199","10.7105198","122.6128082"
"31235","DOH000000000024200","10.6600304","122.6767273"
"31236","DOH000000000024201","10.6958904","122.6158371"
"31237","DOH000000000024202","10.5933104","122.6394501"
"31238","DOH000000000024203","10.5207996","122.5694427"
"31239","DOH000000000024206","10.9989901","122.5319901"
"31240","DOH000000000024208","11.0018597","122.8196487"
"31241","DOH000000000024209","11.0127296","122.8138885"
"31242","DOH000000000024212","10.9394302","122.7185364"
"31243","DOH000000000024218","11.2154999","123.1087036"
"31244","DOH000000000024227","10.7652998","122.5528336"
"31245","DOH000000000024229","11.1168203","122.7337494"
"31246","DOH000000000024231","10.7800798","122.4985733"
"31247","DOH000000000024235","10.5523796","123.4708099"
"31248","DOH000000000024236","9.9794302","122.6979980"
"31249","DOH000000000024237","9.9729500","122.6004562"
"31250","DOH000000000024238","9.9798899","122.5352783"
"31251","DOH000000000024239","9.8511105","122.6081085"
"31252","DOH000000000024240","9.8830795","122.6370010"
"31253","DOH000000000024241","9.8662996","122.6844177"
"31254","DOH000000000024242","9.9034300","122.5859985"
"31255","DOH000000000024243","9.9744101","122.6557083"
"31256","DOH000000000024244","9.8836803","122.5899963"
"31257","DOH000000000024245","9.9770098","122.5564728"
"31258","DOH000000000024246","9.9242802","122.5285492"
"31259","DOH000000000024247","10.1124897","122.8722382"
"31260","DOH000000000024248","10.0037498","122.9663391"
"31261","DOH000000000024249","9.9889498","122.9410019"
"31262","DOH000000000024250","10.1428204","122.9477386"
"31263","DOH000000000024253","9.7555399","124.5342026"
"31264","DOH000000000024255","9.7471104","122.4079971"
"31265","DOH000000000024256","10.8986702","123.0707397"
